User,Latitude,Longitude, Light,Accuracy,Pitch,Azimuth,xForce,yForce,zForce,Time,xMagnitude,yMagnitude,zMagnitude,Roll
518,42.37738335,-83.48688441,90,3,-0.034831118,-1.791829586,0.123642884,0.37526962,9.945767,1413159296.2560,28.799988,-8.399994,-49.799988,-0.013939345
519,42.48495528,-83.47087026,160,3,-0.031821034,-1.795932913,0.0477507,0.2996768,9.907746,1413159298.3170,28.199997,-8.699997,-49.5,-0.009588475
520,42.54551513,-83.21382124,90,3,-0.036867281,-1.81844101,0.27617568,0.37482056,9.9081955,1413159300.3320,28.199997,-9.299988,-50.09999,-0.027569868
521,42.54763402,-83.2158353,90,3,-0.035114759,-1.801500583,0.23830444,0.33949402,9.906549,1413159302.3300,29.09999,-9,-50.399994,-0.023429662
522,42.54824645,-83.21533943,90,3,-0.031969517,-1.796112585,0.17034577,0.32976425,9.930649,1413159304.3630,28.799988,-8.399994,-50.09999,-0.018391885
523,42.54758004,-83.21166028,160,3,-0.035505056,-1.810802197,0.19998413,0.33949402,9.981394,1413159306.4310,29.699997,-9.299988,-50.699997,-0.020074074
524,42.54757927,-83.21444035,160,3,-0.030130992,-1.815078115,0.16166382,0.29937744,9.979597,1413159308.4510,28.199997,-8.699997,-49.199997,-0.016281962
525,42.54705097,-83.21452803,90,3,-0.030206066,-1.815718651,0.123343505,0.29937744,9.908046,1413159310.4860,28.199997,-8.699997,-49.799988,-0.012449007
526,42.54566237,-83.21312357,160,3,-0.02929217,-1.793728948,0.19953507,0.298629,9.984387,1413159312.5010,28.199997,-8.099991,-51,-0.019693972
527,42.659365,-83.0334767,90,3,-0.022545077,-1.809690619,0.22228774,0.24519013,9.856553,1413159314.5470,28.799988,-8.399994,-51,-0.020103231
528,42.52668103,-82.94543707,90,3,-0.028645201,-1.81739254,0.17827927,0.26973906,9.862242,1413159316.6000,27.899994,-8.699997,-50.09999,-0.020395104
529,42.55376568,-82.96361213,160,3,-0.024457249,-1.818989134,0.13187577,0.2532733,9.870324,1413159318.6370,28.799988,-8.699997,-50.09999,-0.014548557
530,42.78428347,-83.24006081,90,3,-0.019533854,-1.836202979,0.124391325,0.18516494,9.794732,1413159320.6430,28.799988,-9,-50.699997,-0.013657472
531,42.6688156,-83.24289983,160,3,-0.02856767,-1.812542772,0.085322574,0.29922774,9.946516,1413159322.7050,29.699997,-9.299988,-50.399994,-0.014710739
532,42.66324883,-83.24145221,160,3,-0.0294854,-1.822465134,0.237556,0.33650026,9.983339,1413159324.7650,27.899994,-8.699997,-51,-0.020848802
533,42.67270463,-83.22200522,90,3,-0.026458371,-1.803130531,0.18396744,0.23950195,9.916728,1413159326.7920,27.899994,-8.099991,-49.799988,-0.016163442
534,40.78801514,-111.9816256,90,3,-0.030862775,-1.817517805,0.19953507,0.33694932,9.9081955,1413159328.8280,28.5,-9.299988,-50.09999,-0.018680881
535,40.78695913,-111.9822586,160,3,-0.030254171,-1.815467668,0.19983444,0.29937744,9.946067,1413159330.8440,28.199997,-8.699997,-50.699997,-0.018637103
536,40.78622803,-111.9822264,160,3,-0.022484647,-1.825294971,0.19220032,0.22318588,9.946965,1413159332.8870,29.399994,-9,-50.09999,-0.018165032
537,40.76934554,-111.9045174,90,3,-0.026738533,-1.786558032,0.20028351,0.26105714,9.755962,1413159334.9330,28.5,-7.799988,-50.09999,-0.020842808
538,40.76695256,-111.9042653,160,3,-0.030697645,-1.84478271,0.1992357,0.2996768,9.869427,1413159337.0150,27.59999,-9.599991,-51.299988,-0.019571384
539,40.76633906,-111.9039381,160,3,-0.026444943,-1.789302588,0.20028351,0.26105714,9.870174,1413159338.9920,28.199997,-7.799988,-50.09999,-0.020452111
540,40.76665597,-111.9025165,90,3,-0.03240208,-1.809275818,0.2748285,0.3359015,9.9081955,1413159341.0710,28.799988,-9,-49.799988,-0.026043782
541,40.76797233,-111.9039166,160,3,-0.022311932,-1.81696279,0.28246263,0.24504043,9.900412,1413159343.0730,27.899994,-8.399994,-49.799988,-0.023663623
542,40.76570525,-111.9038844,90,3,-0.028442456,-1.805353451,0.04700226,0.29922774,10.022858,1413159345.1550,29.09999,-8.099991,-50.399994,-0.010886681
543,40.76588402,-111.9033319,160,3,-0.031944723,-1.797046089,0.13037887,0.30117372,9.870026,1413159347.1590,28.799988,-8.399994,-49.199997,-0.019083545
544,40.72869188,-111.5520185,160,3,-0.028741892,-1.79804306,0.23785537,0.29892838,9.831855,1413159349.2060,27.899994,-8.099991,-50.09999,-0.022617633
545,40.72654532,-111.5454355,160,3,-0.029512896,-1.836013198,0.17588425,0.2616559,9.8921795,1413159351.1920,28.199997,-9.299988,-49.199997,-0.018722772
546,40.72660928,-111.5519238,90,3,-0.027671349,-1.836874747,0.16166382,0.26285338,9.942924,1413159353.2250,28.799988,-9.599991,-50.09999,-0.016996893
547,40.72895803,-111.5505731,90,3,-0.027034613,-1.805426741,0.2348616,0.2959346,9.869876,1413159355.2780,28.5,-8.399994,-50.09999,-0.020826307
548,40.7297133,-111.5514523,160,3,-0.02455545,-1.818218327,0.18396744,0.23126908,9.870324,1413159357.3000,28.799988,-8.699997,-50.09999,-0.016179385
549,40.72628277,-111.5437775,160,3,-0.029521793,-1.821457791,0.1181044,0.33245865,9.873319,1413159359.2970,28.5,-8.699997,-50.399994,-0.008202683
550,40.72582187,-111.5515842,160,3,-0.028202498,-1.828449059,0.20866607,0.29159364,9.916728,1413159361.3730,28.799988,-9.299988,-50.699997,-0.022280516
551,40.72869188,-111.5520185,90,3,-0.028240582,-1.820137858,0.13202545,0.2695894,9.862092,1413159363.3960,27.59999,-8.699997,-51,-0.014609634
552,42.21529652,-83.35533142,90,3,-0.02988392,-1.825016427,0.085771635,0.29892838,9.907448,1413159365.4750,28.5,-9,-49.5,-0.009310009
553,42.62544995,-82.99394619,160,3,-0.02265456,-1.840260363,0.17019607,0.20118164,9.930499,1413159367.4800,27.59999,-9,-50.09999,-0.01831318
554,42.62623285,-82.99676337,90,3,-0.028768255,-1.80859313,0.16525635,0.29758117,9.831555,1413159369.5020,27.899994,-8.399994,-49.199997,-0.019777907
555,42.51405102,-83.05213862,160,3,-0.022678514,-1.86076715,0.16166382,0.22273682,9.831555,1413159371.5270,27.59999,-9.599991,-49.799988,-0.016453856
556,42.50633017,-83.04923747,160,3,-0.023182282,-1.860075855,0.30716124,0.2532733,9.900262,1413159373.5760,27.899994,-9.899994,-51,-0.028584322
557,42.47622448,-83.04476767,160,3,-0.037509706,-1.788782382,0.19998413,0.37526962,9.831855,1413159375.5760,28.5,-8.399994,-50.09999,-0.020348943
558,42.62623285,-82.99676337,160,3,-0.02451014,-1.829373789,0.17034577,0.2532733,9.81,1413159432.5710,28.5,-9,-50.09999,-0.018522847
559,42.80926873,-83.25153892,90,3,-0.019094854,-1.822089958,0.20836669,0.16301101,9.779913,1413159434.6220,29.09999,-8.699997,-50.09999,-0.022226898
560,42.62623285,-82.99676337,160,3,-0.023360543,-1.820449543,0.16166382,0.22348526,9.831855,1413159436.6250,27.59999,-8.399994,-49.799988,-0.016454026
561,42.478246,-83.011978,160,3,-0.026360151,-1.801698947,0.19953507,0.26105714,9.9081955,1413159438.6710,27.899994,-8.099991,-50.09999,-0.019839438
562,42.48114957,-83.0064404,160,3,-0.022572372,-1.826435518,0.1619632,0.22318588,9.853859,1413159440.6660,28.199997,-8.699997,-50.699997,-0.014100226
563,42.32357092,-83.0846107,90,3,-0.022711543,-1.807753992,0.20028351,0.24519013,9.823771,1413159442.6990,27.899994,-8.099991,-49.799988,-0.020255976
564,42.6222211,-83.0553386,160,3,-0.021641123,-1.817238283,0.17019607,0.20686981,9.84817,1413159444.7280,27.59999,-8.399994,-50.699997,-0.015428644
565,42.6236211,-83.05769288,90,3,-0.029619683,-1.792487717,0.19998413,0.29817992,9.907746,1413159446.7700,28.5,-8.099991,-49.5,-0.020196963
566,42.3035868,-83.23398829,90,3,-0.026464446,-1.774044967,0.27542725,0.26105714,9.869127,1413159448.8190,28.799988,-7.5,-49.5,-0.026982763
567,42.31117844,-83.12812411,160,3,-0.026464447,-1.841675544,0.2017804,0.26105714,9.868079,1413159450.8730,27.59999,-9.299988,-50.699997,-0.021931302
568,42.33491404,-83.04237127,160,3,-0.020365037,-1.843397641,0.19998413,0.18621276,9.904753,1413159452.8930,27.59999,-9,-49.799988,-0.020198769
569,42.33664297,-83.05245638,160,3,-0.029976483,-1.791628361,0.16121475,0.29892838,9.869876,1413159454.9230,27.299988,-7.799988,-50.09999,-0.016035197
570,42.3394504,-83.04898024,90,3,-0.020390277,-1.834742904,0.16241226,0.18471588,9.869127,1413159456.9850,28.199997,-8.699997,-49.199997,-0.019747605
571,42.33491404,-83.04237127,160,3,-0.021958617,-1.829859471,0.1619632,0.22198838,9.831106,1413159459.0380,27.899994,-8.699997,-49.799988,-0.01681312
572,42.6222211,-83.0553386,90,3,-0.026469598,-1.812264585,0.17049545,0.2615062,9.870174,1413159461.0580,29.09999,-8.699997,-49.799988,-0.018609318
573,42.62209417,-83.05724144,90,3,-0.021834591,-1.818118882,0.085172884,0.1845662,9.869726,1413159463.1390,27.59999,-7.799988,-49.199997,-0.013324922
574,42.6236211,-83.05769288,90,3,-0.020589292,-1.822943497,0.1540297,0.23695725,9.801917,1413159465.1430,27.899994,-8.399994,-50.09999,-0.014591916
575,42.78428347,-83.24006081,160,3,-0.030123875,-1.812166333,0.16151413,0.29892838,9.831555,1413159467.2480,27.299988,-8.399994,-49.5,-0.016365774
576,42.6268947,-82.98864915,90,3,-0.019258535,-1.837879896,0.19953507,0.18471588,9.755663,1413159469.2730,27.299988,-8.699997,-50.09999,-0.020136754
577,42.21529652,-83.35533142,160,3,-0.022576064,-1.794844842,0.123642884,0.22273682,9.831555,1413159471.3300,28.5,-7.799988,-49.5,-0.014195091
578,42.70260709,-83.29960585,160,3,-0.025600064,-1.822173142,0.20881577,0.22333556,9.900412,1413159473.3720,27.59999,-8.399994,-49.199997,-0.025351464
579,42.7028064,-83.29503005,90,3,-0.016942402,-1.84640379,0.09205856,0.18276992,9.977801,1413159475.4060,27,-8.699997,-50.399994,-0.015240675
580,43.08694957,-79.0648405,90,3,-0.024472677,-1.839282751,0.13187577,0.27512786,9.922267,1413159477.4120,27.899994,-9,-49.5,-0.014234867
581,43.08213585,-79.07097815,90,3,-0.022512985,-1.821625948,0.18411712,0.2230362,9.870174,1413159479.4500,27.59999,-8.399994,-50.09999,-0.016335991
582,43.0815567,-79.06507605,160,3,-0.020364213,-1.831637073,0.123642884,0.18471588,9.831106,1413159481.5420,27,-8.399994,-49.5,-0.014220227
583,43.08349572,-79.05880813,90,3,-0.012040173,-1.845652223,0.19878662,0.1088237,9.831555,1413159483.6070,28.799988,-9,-50.699997,-0.019284712
584,43.08658379,-79.06804078,160,3,-0.018773791,-1.807673812,0.23830444,0.1844165,9.831555,1413159485.6600,28.5,-8.099991,-50.09999,-0.024239484
585,42.659365,-83.0334767,160,3,-0.016838088,-1.840663815,0.13995895,0.15477814,9.884096,1413159487.7300,28.5,-8.699997,-50.09999,-0.011940037
586,40.78622803,-111.9822264,90,3,-0.012791221,-1.815310836,0.086071014,0.10957214,9.794283,1413159489.7790,28.199997,-7.799988,-50.399994,-0.009754797
587,41.486473,-112.0284049,90,3,-0.022795138,-1.827289653,0.10987152,0.22333556,9.883946,1413159491.7340,27,-8.399994,-49.799988,-0.014695979
588,41.51005655,-112.017679,160,3,-0.015997653,-1.8381567,0.123343505,0.11316467,9.796827,1413159493.7810,28.199997,-8.699997,-50.399994,-0.012582925
589,41.5013299,-111.9427013,160,3,-0.021215079,-1.852965164,0.16166382,0.22228774,9.868678,1413159495.8800,27.59999,-9.299988,-50.09999,-0.016527607
590,42.5176533,-82.90901938,160,3,-0.022824117,-1.827797675,0.14834152,0.20133133,9.8921795,1413159497.9030,27.899994,-8.699997,-49.799988,-0.018617384
591,42.53286009,-82.91151166,90,3,-0.022162928,-1.805208397,0.15986755,0.18800904,9.793235,1413159499.9150,27.299988,-7.799988,-50.09999,-0.014825228
592,42.53154355,-82.91381173,90,3,-0.024932467,-1.8151649,0.17034577,0.20926483,9.763746,1413159501.9780,27.899994,-8.399994,-49.199997,-0.018631123
593,42.53166628,-82.91498244,160,3,-0.026206531,-1.818892789,0.19953507,0.26060808,9.831106,1413159504.0030,29.399994,-9,-50.09999,-0.020001038
594,42.52668103,-82.94543707,160,3,-0.022575087,-1.826478672,0.1965413,0.255818,9.798474,1413159506.0180,28.5,-9,-49.199997,-0.017032687
595,42.51018759,-82.92674661,90,3,-0.021744149,-1.835355306,0.16211289,0.2230362,9.892329,1413159508.0230,27.899994,-9,-49.5,-0.016362899
596,42.32357092,-83.0846107,160,3,-0.022103965,-1.838467097,0.14025833,0.17932709,9.81015,1413159510.1170,26.699997,-8.699997,-49.799988,-0.016699319
597,42.32355053,-83.08434738,160,3,-0.018850201,-1.841046882,0.13217515,0.20686981,9.815688,1413159512.1530,27.299988,-8.699997,-49.799988,-0.014852124
598,42.32343687,-83.08499426,160,3,-0.024954457,-1.812982345,0.123642884,0.25956023,9.907448,1413159514.2180,28.5,-8.399994,-48.59999,-0.012819697
599,42.32321557,-83.08478023,160,3,-0.019070357,-1.829940701,0.1619632,0.18471588,9.868678,1413159516.2370,27.299988,-8.399994,-49.799988,-0.016766094
600,42.32392471,-83.08321595,160,3,-0.021503408,-1.841645718,0.16346008,0.255818,9.868079,1413159518.2900,27.59999,-9,-50.699997,-0.018073476
601,42.62623285,-82.99676337,90,3,-0.018693097,-1.831521773,0.052091673,0.1844165,9.833351,1413159520.2940,27.59999,-8.399994,-48.899994,-0.009729959
602,42.26958097,-83.50230052,160,3,-0.019314521,-1.814354753,0.17842895,0.16301101,9.840088,1413159522.2870,27.299988,-7.799988,-49.799988,-0.020234254
603,42.26988682,-83.50298072,160,3,-0.023978134,-1.81649766,0.20522323,0.22453308,9.866432,1413159524.3720,27.299988,-8.399994,-50.699997,-0.02400193
604,42.24062327,-83.76058954,160,3,-0.027189566,-1.792104411,0.19220032,0.3215314,9.823771,1413159526.3780,28.199997,-7.799988,-50.09999,-0.018314447
605,42.27948875,-83.73652343,90,3,-0.016497277,-1.832026458,0.23785537,0.14639556,9.793235,1413159542.7050,27.299988,-8.399994,-49.5,-0.022674999
606,42.27509397,-83.74151587,160,3,-0.015472977,-1.81045239,0.23860382,0.14684464,9.907746,1413159544.7000,27.59999,-7.799988,-49.799988,-0.024417609
607,42.27481612,-83.73474598,160,3,-0.023175862,-1.822651434,0.123642884,0.2230362,9.755962,1413159546.7650,27.59999,-8.399994,-49.199997,-0.01300327
608,42.26581315,-83.74869347,160,3,-0.018100237,-1.827436662,0.085771635,0.18366806,9.829609,1413159548.8240,27,-8.099991,-49.5,-0.009399724
609,42.2665376,-83.74256623,90,3,-0.023363054,-1.802035046,0.1992357,0.22348526,9.832304,1413159550.8960,28.5,-8.099991,-50.09999,-0.019633833
610,42.28088682,-83.74858742,160,3,-0.026297472,-1.796931601,0.20028351,0.28321105,9.86778,1413159552.9320,27.299988,-7.799988,-49.5,-0.020260356
611,42.37738335,-83.48688441,160,3,-0.014902574,-1.847654796,0.085472256,0.14654526,9.870174,1413159555.0060,27.59999,-8.699997,-49.5,-0.008715414
612,42.48495528,-83.47087026,160,3,-0.014885331,-1.831044197,0.19998413,0.14609618,9.831106,1413159557.0240,26.699997,-8.099991,-49.199997,-0.020351459
613,42.54551513,-83.21382124,160,3,-0.022467232,-1.824588466,0.086071014,0.22228774,9.755214,1413159559.0930,27.59999,-8.399994,-49.799988,-0.009794792
614,42.54763402,-83.2158353,160,3,-0.020574267,-1.814622355,0.23800507,0.21480331,9.823771,1413159561.1050,27.299988,-8.099991,-49.799988,-0.024049536
615,42.54824645,-83.21533943,160,3,-0.025036213,-1.813686347,0.1619632,0.26060808,9.793235,1413159563.1370,27.59999,-8.699997,-49.799988,-0.018015596
616,42.54758004,-83.21166028,160,3,-0.02388306,-1.839984846,0.16166382,0.22453308,9.904753,1413159565.1390,27.59999,-8.699997,-49.799988,-0.01638752
617,42.54757927,-83.21444035,160,3,-0.026514016,-1.824131894,0.123642884,0.26105714,9.756412,1413159567.1840,27.59999,-9,-49.799988,-0.014130457
618,42.54705097,-83.21452803,160,3,-0.014746539,-1.819986153,0.16166382,0.14609618,9.907746,1413159569.2470,27,-7.799988,-49.5,-0.01633794
619,42.54566237,-83.21312357,160,3,-0.013219623,-1.871638608,0.16166382,0.14429992,9.829759,1413159571.2440,27,-9.299988,-50.699997,-0.016463301
620,42.659365,-83.0334767,160,3,-0.019754425,-1.818252206,0.15417938,0.20103195,9.793834,1413159573.2920,27.899994,-8.099991,-49.799988,-0.020531668
621,42.52668103,-82.94543707,160,3,-0.022565436,-1.872151542,0.14564712,0.24519013,9.840088,1413159575.3250,26.699997,-9.599991,-49.5,-0.012399307
622,42.55376568,-82.96361213,160,3,-0.014846729,-1.817661738,0.27422974,0.14654526,9.904753,1413159577.3790,28.199997,-8.099991,-49.5,-0.021625774
623,42.78428347,-83.24006081,160,3,-0.018117382,-1.840890884,0.237556,0.18366806,9.793983,1413159579.4420,28.199997,-9,-48.899994,-0.023618597
624,42.6688156,-83.24289983,160,3,-0.022504483,-1.828694868,0.14579682,0.22318588,9.908495,1413159581.4790,28.199997,-8.699997,-49.199997,-0.012406632
625,42.66324883,-83.24145221,160,3,-0.024740943,-1.839837217,0.123792574,0.23126908,9.801767,1413159583.5220,27.59999,-9,-49.5,-0.012595604
626,42.67270463,-83.22200522,160,3,-0.01877576,-1.859699535,0.21405487,0.18486556,9.81,1413159585.5670,27.299988,-9.299988,-49.5,-0.018101001
627,40.78801514,-111.9816256,160,3,-0.01411375,-1.819751167,0.16241226,0.10852432,9.830807,1413159587.6630,27.299988,-8.099991,-49.5,-0.019607658
628,40.78695913,-111.9822586,160,3,-0.02232951,-1.825474811,0.085771635,0.22228774,9.830358,1413159589.7040,27.59999,-8.399994,-49.199997,-0.009398439
629,40.78622803,-111.9822264,160,3,-0.018020626,-1.820611334,0.16316071,0.14684464,9.793235,1413159591.7120,28.199997,-8.099991,-50.09999,-0.022569803
630,40.76934554,-111.9045174,160,3,-0.019901909,-1.838129544,0.08861572,0.1513353,9.758507,1413159593.7860,27.59999,-8.699997,-49.5,-0.011994183
631,40.76695256,-111.9042653,90,3,-0.017053657,-1.840080357,0.12633727,0.15477814,9.823771,1413159595.8060,27.59999,-8.699997,-49.199997,-0.018797574
632,40.76633906,-111.9039381,160,3,-0.021275841,-1.817733502,0.19968475,0.22258712,9.754914,1413159597.8670,27.899994,-8.099991,-49.799988,-0.01579682
633,40.76665597,-111.9025165,160,3,-0.01896389,-1.841332483,0.1965413,0.1844165,9.687105,1413159599.8720,27.299988,-8.699997,-49.199997,-0.017170232
634,40.76797233,-111.9039166,90,3,-0.023352505,-1.850094628,0.2695894,0.22273682,9.829908,1413159601.8980,27.299988,-9.299988,-49.799988,-0.022174361
635,40.76570525,-111.9038844,90,3,-0.019664789,-1.862948251,0.12409195,0.22198838,9.755663,1413159603.9730,26.699997,-8.699997,-49.799988,-0.01576688
636,40.76588402,-111.9033319,90,3,-0.01554523,-1.860774827,0.1619632,0.14639556,9.945767,1413159606.0670,27,-9,-50.399994,-0.017078418
637,40.72869188,-111.5520185,90,3,-0.020694181,-1.826870966,0.19220032,0.214953,9.815538,1413159608.1210,27.299988,-8.399994,-49.5,-0.018374939
638,40.72654532,-111.5454355,160,3,-0.017481241,-1.841443777,0.19998413,0.18276992,9.795032,1413159610.1660,27.299988,-8.399994,-49.799988,-0.019738083
639,40.72660928,-111.5519238,160,3,-0.018434017,-1.88663466,0.16241226,0.18396744,9.830058,1413159612.2330,26.699997,-9.899994,-49.199997,-0.017188668
640,40.72895803,-111.5505731,90,3,-0.03040117,-1.83091054,0.123343505,0.29952714,9.741742,1413159614.2360,27.59999,-9,-49.199997,-0.012686545
641,40.7297133,-111.5514523,160,3,-0.017123083,-1.837761974,0.1965413,0.18276992,9.796678,1413159616.2750,27.899994,-8.699997,-49.5,-0.017065071
642,40.72628277,-111.5437775,160,3,-0.018895228,-1.828668618,0.19998413,0.1844165,9.793385,1413159618.3150,28.5,-8.699997,-49.199997,-0.020414623
643,40.72582187,-111.5515842,160,3,-0.015386557,-1.826889277,0.16001724,0.14609618,9.681867,1413159620.3310,27.59999,-8.099991,-50.09999,-0.015313566
644,40.72869188,-111.5520185,160,3,-0.022562304,-1.825005317,0.27542725,0.22228774,9.716595,1413159622.3600,27.899994,-8.699997,-49.5,-0.027389563
645,42.21529652,-83.35533142,90,3,-0.024787563,-1.829532552,0.17019607,0.23141876,9.823771,1413159624.4340,27.299988,-8.699997,-50.09999,-0.018420471
646,42.62544995,-82.99394619,90,3,-0.024710931,-1.825162053,0.14834152,0.25312364,9.768986,1413159626.4450,27.899994,-8.699997,-49.199997,-0.018925652
647,42.62623285,-82.99676337,90,3,-0.021041579,-1.822052503,0.086819455,0.22109024,9.796678,1413159628.4510,28.199997,-8.399994,-49.199997,-0.010358737
648,42.51405102,-83.05213862,90,3,-0.020770915,-1.845253158,0.23650818,0.18621276,9.831555,1413159630.4870,27.59999,-9.299988,-49.799988,-0.022578057
649,42.50633017,-83.04923747,160,3,-0.017126386,-1.856426525,0.16525635,0.18262024,9.756711,1413159632.5590,27.59999,-9.299988,-49.5,-0.019680902
650,42.47622448,-83.04476767,160,3,-0.022218633,-1.825679278,0.16166382,0.2574646,9.720187,1413159634.6090,27.59999,-8.399994,-49.5,-0.013808287
651,42.62623285,-82.99676337,160,3,-0.027043946,-1.811921501,0.24653733,0.26719436,9.77168,1413159636.6390,27,-8.399994,-49.799988,-0.020184446
652,42.80926873,-83.25153892,160,3,-0.374140382,2.51066618,-3.712879,3.9025347,9.219777,1413161649.2740,6.899994,-28.199997,-39.899994,0.385588163
653,42.62623285,-82.99676337,160,3,-0.517061746,2.729636526,-2.8304641,4.6681924,7.7558217,1413161651.3890,4.799988,-36.899994,-33,0.355069745
654,42.478246,-83.011978,160,3,-0.577523458,2.639438725,-2.5990453,5.1671047,7.495064,1413161653.4560,1.5,-38.699997,-31.799988,0.339025569
655,42.48114957,-83.0064404,160,3,-0.223947501,2.147045469,-4.518204,2.119293,7.628736,1413161655.5000,11.099991,-18.59999,-44.699997,0.525082076
656,42.32357092,-83.0846107,160,3,-0.210312966,2.256969738,-4.7816563,2.0616627,8.375533,1413161657.5540,12.299988,-20.09999,-46.199997,0.518677199
657,42.6222211,-83.0553386,160,3,-0.224793336,2.407484341,-4.628375,2.178869,8.446785,1413161659.5790,12.899994,-21.59999,-44.09999,0.50349853
658,42.6236211,-83.05769288,160,3,-0.341570443,2.332768583,-4.9365845,3.3232393,7.8040214,1413161661.6250,14.099991,-25.199997,-41.09999,0.563663936
659,42.3035868,-83.23398829,160,3,-0.323386538,2.28917284,-4.6526246,3.0916708,8.085586,1413161663.6000,13.199997,-23.699997,-42.59999,0.524246264
660,42.31117844,-83.12812411,160,3,-0.317303193,2.329194069,-4.746779,3.0618827,7.9992156,1413161665.6950,13.5,-24,-42,0.534443808
661,42.33491404,-83.04237127,160,3,-0.752135706,2.175726986,-3.7703595,6.2861776,5.497917,1413161667.7530,2.699997,-39.299988,-30.59999,0.599504781
662,42.33664297,-83.05245638,90,3,-0.628164291,-3.113949442,-5.04451,5.817353,6.300698,1413161669.7370,20.09999,-38.399994,-24.59999,0.674291003
663,42.3394504,-83.04898024,160,3,-0.450668669,-3.091767073,-4.6675935,4.5138636,8.0668745,1413161671.8820,19.199997,-33.299988,-32.699997,0.532262123
664,42.33491404,-83.04237127,90,3,-0.463763541,2.492965698,-6.3911095,4.5529323,6.650071,1413161673.9170,22.5,-30.299988,-33,0.778547442
665,42.6222211,-83.0553386,160,3,-0.4761922,2.814421654,-5.8246875,4.6002336,6.701265,1413161676.0340,23.09999,-31.799988,-32.09999,0.711428082
666,42.62209417,-83.05724144,160,3,-0.403030306,2.613644075,-5.153633,3.9155576,7.652836,1413161678.0290,15.899994,-30.299988,-35.399994,0.596950555
667,42.6236211,-83.05769288,160,3,-0.048409087,2.203584814,-7.520062,0.3276686,8.800499,1413161680.0750,15.599991,-16.199997,-49.199997,0.713530791
668,42.78428347,-83.24006081,160,3,0.002441747,2.255371857,-0.02814148,-0.010627899,9.716595,1413161682.1180,-18,-15,-47.09999,0.006305503
669,42.6268947,-82.98864915,160,3,0.004800169,2.249317169,-0.1061293,-0.001047821,9.74728,1413161684.1650,-18,-14.699997,-47.09999,0.010843639
670,40.07619476,-76.33049774,160,3,0.006567569,2.227996397,-0.037871245,-0.053139497,9.725276,1413161686.1870,-19.199997,-14.699997,-46.5,0.00527595
671,40.05240824,-76.29937828,160,3,-0.00110177,2.23786025,-0.040565643,0.023201752,9.755363,1413161688.2250,-19.199997,-15.599991,-47.699997,0.011534669
672,40.07619476,-76.33049774,160,3,-0.001145815,2.267828608,-0.06795868,0.02335144,9.741443,1413161690.2290,-18.59999,-15.899994,-46.199997,0.007109914
673,40.07619476,-76.33049774,160,3,0.003082962,2.212451506,-0.08173004,-0.045056306,9.733509,1413161692.2780,-19.5,-14.699997,-47.09999,0.007825823
674,40.07619476,-76.33049774,160,3,0.004977959,2.229891634,-0.10657837,-0.04550537,9.721833,1413161694.3410,-19.5,-15,-46.799988,0.011227793
675,39.98889446,-76.67363637,160,3,0.006706963,2.221709919,-0.1061293,-0.031284943,9.785301,1413161696.3620,-19.199997,-14.699997,-47.09999,0.01087883
676,40.07619476,-76.33049774,160,3,0.004050251,2.240559912,-0.104782104,-0.010627899,9.71839,1413161698.4230,-19.5,-15.599991,-47.699997,0.009298414
677,40.10044098,-76.35423279,160,3,0.005413686,2.194083118,-0.068258055,-0.08307724,9.793235,1413161700.4340,-19.799988,-14.399994,-46.799988,0.007018932
678,42.32855477,-83.04082603,160,3,0.000914909,2.235737705,-0.1499881,0.015118561,9.74713,1413161702.4690,-18,-14.399994,-48,0.010788366
679,42.3284028,-83.04112683,160,3,0.000369633,2.219301701,-0.2588118,-0.006885681,9.716893,1413161704.5330,-18.59999,-15,-47.699997,0.025623028
680,42.30813613,-83.23788782,160,3,0.008187802,2.223477459,-0.18217117,-0.083526306,9.792786,1413161706.5770,-18.899994,-14.699997,-47.399994,0.017639538
681,42.20749302,-83.35775614,160,3,0.004625641,2.275719309,-0.15837067,-0.023052063,9.815389,1413161708.5840,-18,-15.599991,-47.09999,0.012620659
682,40.07619476,-76.33049774,160,3,0.002935278,2.218069744,-0.07604187,0.006885681,9.665101,1413161710.6240,-19.199997,-14.699997,-47.699997,0.009016139
683,40.0383433,-76.35648045,160,3,0.000732056,2.199127531,-0.14415024,-0.007185059,9.641002,1413161712.5740,-19.199997,-14.399994,-46.799988,0.014279308
684,40.07619476,-76.33049774,130,3,0.005403763,2.224734879,-0.14489868,-0.08307724,9.754914,1413161714.7090,-19.199997,-15,-47.699997,0.014840369
685,40.05240824,-76.29937828,130,3,0.000736531,2.258074522,-0.030686188,-0.007185059,9.755214,1413161716.7500,-18.899994,-15.599991,-47.399994,0.003145609
686,40.07619476,-76.33049774,130,3,0.023452326,2.270800686,-0.107027434,-0.2706372,9.793983,1413161718.8700,-18.59999,-15,-48.299988,0.011213379
687,40.10044098,-76.35423279,130,3,-0.001517855,2.165183496,-0.11002121,0.029488677,9.827963,1413161720.9340,-19.199997,-13.5,-47.09999,0.014216857
688,40.07619476,-76.33049774,160,3,0.008307472,2.276883411,-0.10627899,-0.083526306,9.641002,1413161723.0000,-18.59999,-15.899994,-47.399994,0.010671581
689,40.11350864,-76.26283645,160,3,-0.000931642,2.229368877,-0.18142273,-0.005388794,9.71839,1413161725.2760,-18.899994,-15.299988,-47.699997,0.017140616
